T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.075                    80000                     6400           -1.68556553125          0.8819596953125          0.8819596953125        0.884678166049267        0.702236866099334         3.80909242869588         1.45714149715612
2.07758620689655                    80000                     6400            -1.6830299375         0.88062658203125         0.88062658203125        0.918602758774918        0.741396593042346         3.96502428897191         1.54031533554487
2.0801724137931                    80000                     6400           -1.68028434375           0.878879671875           0.878879671875        0.924142821469211        0.787844885810984         3.99887436374789         1.63885319781199
2.08275862068965                    80000                     6400         -1.6777256171875          0.8772918671875          0.8772918671875        0.913768610163395         0.80049740257965         3.96382175131235         1.66724286606244
2.08534482758621                    80000                     6400         -1.6749475234375         0.87540692578125         0.87540692578125        0.922523152156191        0.889957628662341         4.01174234449631          1.8558685377019
2.08793103448276                    80000                     6400           -1.67357753125         0.87520724609375         0.87520724609375        0.931042170071226        0.838565546040374         4.05883737899829         1.75086702802568
2.09051724137931                    80000                     6400          -1.671256265625            0.87406034375            0.87406034375        0.930369691948926        0.838836555869136         4.06595962374937         1.75360228274367
2.09310344827586                    80000                     6400                -1.668873          0.8726669921875          0.8726669921875        0.938211883390235        0.874674015984329         4.11038323689951          1.8307831989741
2.09568965517241                    80000                     6400         -1.6660076484375         0.87113586328125         0.87113586328125        0.939938175356375        0.866578420228545         4.12812869436108         1.81607943066861
2.09827586206897                    80000                     6400          -1.664113796875         0.87010421484375         0.87010421484375         0.96610122000955        0.885221611381043         4.25351334673818         1.85743913974264
2.10086206896552                    80000                     6400          -1.661035578125            0.86797746875            0.86797746875        0.973082493421167        0.977018760269944         4.29481774886372         2.05258165411884
2.10344827586207                    80000                     6400          -1.658574328125         0.86655803515625         0.86655803515625         0.96146138245505        0.982788898746872         4.25398074211087         2.06724561460549
2.10603448275862                    80000                     6400         -1.6566550390625           0.865639609375           0.865639609375        0.984341864875151        0.998027881894053         4.36593144374201         2.10188113402342
2.10862068965517                    80000                     6400          -1.653570390625         0.86392496484375         0.86392496484375        0.965009751099056        0.975488748887511         4.29070472652093         2.05693575843005
2.11120689655172                    80000                     6400         -1.6509480546875          0.8623485703125          0.8623485703125        0.986012777280372        0.998115970294279         4.39485078703146          2.1072293200437
2.11379310344828                    80000                     6400         -1.6478773984375            0.86016571875            0.86016571875         1.00337587585275         1.13489652962288         4.48320510693593         2.39893645744422
2.11637931034483                    80000                     6400         -1.6453474453125          0.8584866640625          0.8584866640625         1.02303677106715         1.20199730057522         4.58224449698348         2.54388221802772
2.11896551724138                    80000                     6400         -1.6434122109375           0.857999890625           0.857999890625         1.01147924512023         1.08636341793575         4.54155684446683         2.30196662179835
2.12155172413793                    80000                     6400         -1.6411338515625         0.85647152734375         0.85647152734375          1.0164342422943         1.17248323942882          4.5749519423116         2.48748383813305
2.12413793103448                    80000                     6400         -1.6383299921875         0.85444449609375         0.85444449609375         1.03765418870373         1.36965320092053         4.68185621675104         2.90933231643809
2.12672413793103                    80000                     6400         -1.6349252109375            0.85223603125            0.85223603125         1.04967915540637         1.33340264111687         4.74765217096312         2.83577958244423
2.12931034482759                    80000                     6400         -1.6325007890625         0.85130814453125         0.85130814453125         1.05312085847842         1.23343814655014          4.7748105272674         2.62637260515417
2.13189655172414                    80000                     6400           -1.62973765625         0.84949341015625         0.84949341015625         1.06688157552951         1.35303293946353         4.84895852484507         2.88452625801147
2.13448275862069                    80000                     6400           -1.62747484375          0.8480677890625          0.8480677890625         1.08531982719295          1.4388389408096         4.94473519984633         3.07117691159016
2.13706896551724                    80000                     6400          -1.624252328125          0.8455626015625          0.8455626015625         1.05408544520703         1.36971030195587         4.81407544030808         2.92716537805914
2.13965517241379                    80000                     6400          -1.621514453125          0.8436224140625          0.8436224140625           1.090270792811         1.66210352925241         4.99139516308904         3.55632841345214
2.14224137931034                    80000                     6400          -1.619744609375           0.843312078125           0.843312078125          1.0863286299284         1.48651969946827         4.98537731402321         3.18448401136091
2.1448275862069                    80000                     6400         -1.6163742890625             0.8410258125             0.8410258125         1.11670861093363         1.57508972020679          5.1371782905166         3.37829588265042
2.14741379310345                    80000                     6400         -1.6130408046875          0.8386570078125          0.8386570078125         1.12862553177091         1.65101941965548         5.20452797510894         3.54542187444982
2.15                    80000                     6400         -1.6098491640625           0.835962703125           0.835962703125         1.12548356880059         1.79556589261006         5.20254779678071         3.86046666911163
