T        MC_cycles-ac             N_spins      accepted flips               <E>/N             <|M|>/N
1                 900                   4                   9    -1.9874213836478   0.994758909853249
1                 900                   4                   9   -1.98744769874477   0.994769874476987
1                 900                   4                   9    -1.9874739039666   0.994780793319415
1                 900                   4                   9             -1.9875   0.994791666666667
1                 900                   4                   9   -1.98752598752599   0.994802494802495
1                 900                   4                   9   -1.98755186721992   0.994813278008299
1                 900                   4                   9   -1.98757763975155   0.994824016563147
1                 900                   4                   9   -1.98760330578512   0.994834710743802
1                 900                   4                   9   -1.98762886597938   0.994845360824742
1                 900                   4                   9   -1.98765432098765   0.994855967078189
1                 900                   4                   9   -1.98767967145791   0.994866529774127
1                 900                   4                   9   -1.98770491803279   0.994877049180328
1                 900                   4                   9   -1.98773006134969   0.994887525562372
1                 900                   4                   9   -1.98775510204082   0.994897959183674
1                 900                   4                   9    -1.9877800407332   0.994908350305499
1                 900                   4                   9   -1.98780487804878   0.994918699186992
1                 900                   4                   9   -1.98782961460446   0.994929006085193
1                 900                   4                   9   -1.98785425101215   0.994939271255061
1                 900                   4                   9   -1.98787878787879   0.994949494949495
1                 900                   4                   9   -1.98790322580645   0.994959677419355
1                 900                   4                   9   -1.98792756539235   0.994969818913481
1                 900                   4                   9   -1.98795180722892   0.994979919678715
1                 900                   4                   9   -1.98797595190381    0.99498997995992
1                 900                   4                   9              -1.988               0.995
1                 900                   4                   9   -1.98802395209581    0.99500998003992
1                 900                   4                   9   -1.98804780876494   0.995019920318725
1                 900                   4                   9   -1.98807157057654   0.995029821073559
1                 900                   4                   9   -1.98809523809524   0.995039682539683
1                 900                   4                   9   -1.98811881188119   0.995049504950495
1                 900                   4                   9   -1.98814229249012   0.995059288537549
1                 900                   4                   9   -1.98816568047337   0.995069033530572
1                 900                   4                   9   -1.98818897637795    0.99507874015748
1                 900                   4                   9   -1.98821218074656   0.995088408644401
1                 900                   4                   9   -1.98823529411765   0.995098039215686
1                 900                   4                   9   -1.98825831702544   0.995107632093933
1                 900                   4                   9         -1.98828125        0.9951171875
1                 900                   4                   9   -1.98830409356725   0.995126705653021
1                 900                   4                   9   -1.98832684824903   0.995136186770428
1                 900                   4                   9   -1.98834951456311   0.995145631067961
1                 900                   4                   9   -1.98837209302326    0.99515503875969
1                 900                   4                   9   -1.98839458413926   0.995164410058027
1                 900                   4                   9   -1.98841698841699   0.995173745173745
1                 900                   4                   9   -1.98843930635838   0.995183044315992
1                 900                   4                   9   -1.98846153846154   0.995192307692308
1                 900                   4                   9   -1.98848368522073   0.995201535508637
1                 900                   4                   9   -1.98850574712644   0.995210727969349
1                 900                   4                   9   -1.98852772466539   0.995219885277247
1                 900                   4                   9   -1.98854961832061   0.995229007633588
1                 900                   4                   9   -1.98857142857143   0.995238095238095
1                 900                   4                   9   -1.98859315589354   0.995247148288973
1                 900                   4                   9   -1.98861480075901   0.995256166982922
1                 900                   4                   9   -1.98863636363636   0.995265151515151
1                 900                   4                   9   -1.98865784499055   0.995274102079395
1                 900                   4                   9   -1.98867924528302   0.995283018867924
1                 900                   4                   9   -1.98870056497175   0.995291902071563
1                 900                   4                   9   -1.98872180451128   0.995300751879699
1                 900                   4                   9   -1.98874296435272     0.9953095684803
1                 900                   4                   9   -1.98876404494382   0.995318352059925
1                 900                   4                   9   -1.98878504672897   0.995327102803738
1                 900                   4                   9   -1.98880597014925   0.995335820895522
1                 900                   4                   9   -1.98882681564246   0.995344506517691
1                 900                   4                   9   -1.98884758364312   0.995353159851301
1                 900                   4                   9   -1.98886827458256   0.995361781076067
1                 900                   4                   9   -1.98888888888889    0.99537037037037
1                 900                   4                   9   -1.98890942698706   0.995378927911275
1                 900                   4                   9   -1.98892988929889   0.995387453874539
1                 900                   4                   9   -1.98895027624309   0.995395948434622
1                 900                   4                   9   -1.98897058823529   0.995404411764706
1                 900                   4                   9   -1.98899082568807   0.995412844036697
1                 900                   4                   9   -1.98901098901099   0.995421245421245
1                 900                   4                   9    -1.9890310786106   0.995429616087751
1                 900                   4                   9   -1.98905109489051    0.99543795620438
1                 900                   4                   9   -1.98907103825137   0.995446265938069
1                 900                   4                   9   -1.98909090909091   0.995454545454545
1                 900                   4                   9   -1.98911070780399    0.99546279491833
1                 900                   4                   9   -1.98913043478261   0.995471014492754
1                 900                   4                   9   -1.98915009041591   0.995479204339964
1                 900                   4                   9   -1.98916967509025   0.995487364620939
1                 900                   4                   9   -1.98918918918919   0.995495495495496
1                 900                   4                   9   -1.98920863309353   0.995503597122302
1                 900                   4                   9   -1.98922800718133   0.995511669658887
1                 900                   4                   9   -1.98924731182796   0.995519713261649
1                 900                   4                   9   -1.98926654740608   0.995527728085868
1                 900                   4                   9   -1.98928571428571   0.995535714285714
1                 900                   4                   9   -1.98930481283422    0.99554367201426
1                 900                   4                   9   -1.98932384341637   0.995551601423488
1                 900                   4                   9   -1.98934280639432   0.995559502664298
1                 900                   4                   9   -1.98936170212766   0.995567375886525
1                 900                   4                   9   -1.98938053097345   0.995575221238938
1                 900                   4                   9   -1.98939929328622   0.995583038869258
1                 900                   4                   9   -1.98941798941799   0.995590828924162
1                 900                   4                   9   -1.98943661971831   0.995598591549296
1                 900                   4                   9   -1.98945518453427   0.995606326889279
1                 900                   4                   9   -1.98947368421053   0.995614035087719
1                 900                   4                   9   -1.98949211908932   0.995621716287215
1                 900                   4                   9   -1.98951048951049   0.995629370629371
1                 900                   4                   9   -1.98952879581152   0.995636998254799
1                 900                   4                   9   -1.98954703832753   0.995644599303136
1                 900                   4                   9    -1.9895652173913   0.995652173913044
1                 900                   4                   9   -1.98958333333333   0.995659722222222
1                 900                   4                   9    -1.9896013864818   0.995667244367418
1                 900                   4                   9   -1.98961937716263   0.995674740484429
1                 900                   4                   9   -1.98963730569948   0.995682210708117
1                 900                   4                   9   -1.98965517241379   0.995689655172414
1                 900                   4                   9   -1.98967297762478   0.995697074010327
1                 900                   4                   9   -1.98969072164948   0.995704467353952
1                 900                   4                   9   -1.98970840480274   0.995711835334477
1                 900                   4                   9   -1.98972602739726   0.995719178082192
1                 900                   4                   9   -1.98974358974359   0.995726495726496
1                 900                   4                   9   -1.98976109215017   0.995733788395904
1                 900                   4                   9   -1.98977853492334   0.995741056218058
1                 900                   4                   9   -1.98979591836735   0.995748299319728
1                 900                   4                   9   -1.98981324278438   0.995755517826825
1                 900                   4                   9   -1.98983050847458   0.995762711864407
1                 900                   4                   9   -1.98984771573604   0.995769881556684
1                 900                   4                   9   -1.98986486486486   0.995777027027027
1                 900                   4                   9   -1.98988195615514   0.995784148397976
1                 900                   4                   9   -1.98989898989899   0.995791245791246
1                 900                   4                   9   -1.98991596638655   0.995798319327731
1                 900                   4                   9   -1.98993288590604   0.995805369127517
1                 900                   4                   9   -1.98994974874372   0.995812395309883
1                 900                   4                   9   -1.98996655518395   0.995819397993311
1                 900                   4                   9   -1.98998330550918   0.995826377295493
1                 900                   4                   9               -1.99   0.995833333333333
1                 900                   4                   9   -1.99001663893511   0.995840266222962
1                 900                   4                   9   -1.99003322259136   0.995847176079734
1                 900                   4                   9   -1.99004975124378   0.995854063018242
1                 900                   4                   9   -1.99006622516556   0.995860927152318
1                 900                   4                   9    -1.9900826446281   0.995867768595041
1                 900                   4                   9   -1.99009900990099   0.995874587458746
1                 900                   4                   9   -1.99011532125206   0.995881383855025
1                 900                   4                   9   -1.99013157894737   0.995888157894737
1                 900                   4                   9   -1.99014778325123   0.995894909688013
1                 900                   4                   9   -1.99016393442623   0.995901639344262
1                 900                   4                   9   -1.99018003273322   0.995908346972177
1                 900                   4                   9   -1.99019607843137   0.995915032679739
1                 900                   4                   9   -1.99021207177814   0.995921696574225
1                 900                   4                   9   -1.99022801302932   0.995928338762215
1                 900                   4                   9   -1.99024390243902   0.995934959349594
1                 900                   4                   9   -1.99025974025974   0.995941558441558
1                 900                   4                   9    -1.9902755267423   0.995948136142626
1                 900                   4                   9   -1.99029126213592   0.995954692556634
1                 900                   4                   9   -1.99030694668821   0.995961227786753
1                 900                   4                   9   -1.99032258064516   0.995967741935484
1                 900                   4                   9   -1.99033816425121    0.99597423510467
1                 900                   4                   9    -1.9903536977492   0.995980707395498
1                 900                   4                   9   -1.99036918138042   0.995987158908507
1                 900                   4                   9   -1.99038461538462    0.99599358974359
1                 900                   4                   9             -1.9904               0.996
1                 900                   4                   9   -1.99041533546326   0.996006389776358
1                 900                   4                   9   -1.99043062200957   0.996012759170654
1                 900                   4                   9   -1.99044585987261   0.996019108280255
1                 900                   4                   9   -1.99046104928458   0.996025437201908
1                 900                   4                   9   -1.99047619047619   0.996031746031746
1                 900                   4                   9    -1.9904912836767   0.996038034865293
1                 900                   4                   9   -1.99050632911392   0.996044303797468
1                 900                   4                   9   -1.99052132701422   0.996050552922591
1                 900                   4                   9   -1.99053627760252   0.996056782334385
1                 900                   4                   9   -1.99055118110236   0.996062992125984
1                 900                   4                   9   -1.99056603773585   0.996069182389937
1                 900                   4                   9    -1.9905808477237    0.99607535321821
1                 900                   4                   9   -1.99059561128527   0.996081504702194
1                 900                   4                   9    -1.9906103286385   0.996087636932707
1                 900                   4                   9           -1.990625          0.99609375
1                 900                   4                   9   -1.99063962558502    0.99609984399376
1                 900                   4                   9   -1.99065420560748   0.996105919003115
1                 900                   4                   9   -1.99066874027994   0.996111975116641
1                 900                   4                   9   -1.99068322981366    0.99611801242236
1                 900                   4                   9    -1.9906976744186   0.996124031007752
1                 900                   4                   9   -1.99071207430341   0.996130030959752
1                 900                   4                   9   -1.99072642967543    0.99613601236476
1                 900                   4                   9   -1.99074074074074   0.996141975308642
1                 900                   4                   9   -1.99075500770416   0.996147919876733
1                 900                   4                   9   -1.99076923076923   0.996153846153846
1                 900                   4                   9   -1.99078341013825    0.99615975422427
1                 900                   4                   9   -1.99079754601227   0.996165644171779
1                 900                   4                   9   -1.99081163859112   0.996171516079633
1                 900                   4                   9   -1.99082568807339   0.996177370030581
1                 900                   4                   9   -1.99083969465649    0.99618320610687
1                 900                   4                   9   -1.99085365853659   0.996189024390244
1                 900                   4                   9   -1.99086757990868   0.996194824961948
1                 900                   4                   9   -1.99088145896657   0.996200607902736
1                 900                   4                   9   -1.99089529590288   0.996206373292868
1                 900                   4                   9   -1.99090909090909   0.996212121212121
1                 900                   4                   9   -1.99092284417549   0.996217851739788
1                 900                   4                   9   -1.99093655589124   0.996223564954683
1                 900                   4                   9   -1.99095022624434   0.996229260935143
1                 900                   4                   9   -1.99096385542169   0.996234939759036
1                 900                   4                   9   -1.99097744360902   0.996240601503759
1                 900                   4                   9   -1.99099099099099   0.996246246246246
1                 900                   4                   9   -1.99100449775112   0.996251874062969
1                 900                   4                   9   -1.99101796407186    0.99625748502994
1                 900                   4                   9   -1.99103139013453   0.996263079222721
1                 900                   4                   9    -1.9910447761194   0.996268656716418
1                 900                   4                   9   -1.99105812220566   0.996274217585693
1                 900                   4                   9   -1.99107142857143   0.996279761904762
1                 900                   4                   9   -1.99108469539376     0.9962852897474
1                 900                   4                   9   -1.99109792284866   0.996290801186944
1                 900                   4                   9   -1.99111111111111   0.996296296296296
1                 900                   4                   9   -1.99112426035503   0.996301775147929
1                 900                   4                   9   -1.99113737075332   0.996307237813885
1                 900                   4                   9   -1.99115044247788   0.996312684365782
1                 900                   4                   9   -1.99116347569956   0.996318114874816
1                 900                   4                   9   -1.99117647058824   0.996323529411765
1                 900                   4                   9   -1.99118942731278    0.99632892804699
1                 900                   4                   9   -1.99120234604106    0.99633431085044
1                 900                   4                   9   -1.99121522693997   0.996339677891654
1                 900                   4                   9   -1.99122807017544   0.996345029239766
1                 900                   4                   9   -1.99124087591241   0.996350364963504
1                 900                   4                   9   -1.99125364431487   0.996355685131195
1                 900                   4                   9   -1.99126637554585   0.996360989810771
1                 900                   4                   9   -1.99127906976744   0.996366279069767
1                 900                   4                   9   -1.99129172714078   0.996371552975327
1                 900                   4                   9   -1.99130434782609   0.996376811594203
1                 900                   4                   9   -1.99131693198263   0.996382054992764
1                 900                   4                   9   -1.99132947976879   0.996387283236994
1                 900                   4                   9   -1.99134199134199   0.996392496392496
1                 900                   4                   9   -1.99135446685879   0.996397694524496
1                 900                   4                   9   -1.99136690647482   0.996402877697842
1                 900                   4                   9   -1.99137931034483   0.996408045977011
1                 900                   4                   9   -1.99139167862267   0.996413199426112
1                 900                   4                   9   -1.99140401146132   0.996418338108882
1                 900                   4                   9   -1.99141630901288   0.996423462088698
1                 900                   4                   9   -1.99142857142857   0.996428571428571
1                 900                   4                   9   -1.99144079885877   0.996433666191155
1                 900                   4                   9   -1.99145299145299   0.996438746438746
1                 900                   4                   9   -1.99146514935989   0.996443812233286
1                 900                   4                   9   -1.99147727272727   0.996448863636364
1                 900                   4                   9   -1.99148936170213    0.99645390070922
1                 900                   4                   9   -1.99150141643059   0.996458923512748
1                 900                   4                   9   -1.99151343705799   0.996463932107497
1                 900                   4                   9   -1.99152542372881   0.996468926553672
1                 900                   4                   9   -1.99153737658674   0.996473906911142
1                 900                   4                   9   -1.99154929577465   0.996478873239437
1                 900                   4                   9    -1.9915611814346    0.99648382559775
1                 900                   4                   9   -1.99157303370787   0.996488764044944
1                 900                   4                   9   -1.99158485273492   0.996493688639551
1                 900                   4                   9   -1.99159663865546   0.996498599439776
1                 900                   4                   9   -1.99160839160839   0.996503496503496
1                 900                   4                   9   -1.99162011173184   0.996508379888268
1                 900                   4                   9   -1.99163179916318   0.996513249651325
1                 900                   4                   9     -1.991643454039   0.996518105849582
1                 900                   4                   9   -1.99165507649513   0.996522948539638
1                 900                   4                   9   -1.99166666666667   0.996527777777778
1                 900                   4                   9   -1.99167822468793   0.996532593619972
1                 900                   4                   9   -1.99168975069252   0.996537396121884
1                 900                   4                   9   -1.99170124481328   0.996542185338866
1                 900                   4                   9   -1.99171270718232   0.996546961325967
1                 900                   4                   9   -1.99172413793103   0.996551724137931
1                 900                   4                   9   -1.99173553719008   0.996556473829201
1                 900                   4                   9   -1.99174690508941    0.99656121045392
1                 900                   4                   9   -1.99175824175824   0.996565934065934
1                 900                   4                   9    -1.9917695473251   0.996570644718793
1                 900                   4                   9   -1.99178082191781   0.996575342465753
1                 900                   4                   9   -1.99179206566347   0.996580027359781
1                 900                   4                   9   -1.99180327868852   0.996584699453552
1                 900                   4                   9   -1.99181446111869   0.996589358799454
1                 900                   4                   9   -1.99182561307902   0.996594005449591
1                 900                   4                   9   -1.99183673469388   0.996598639455782
1                 900                   4                   9   -1.99184782608696   0.996603260869565
1                 900                   4                   9   -1.99185888738128   0.996607869742198
1                 900                   4                   9   -1.99186991869919   0.996612466124661
1                 900                   4                   9   -1.99188092016238   0.996617050067659
1                 900                   4                   9   -1.99189189189189   0.996621621621622
1                 900                   4                   9    -1.9919028340081   0.996626180836707
1                 900                   4                   9   -1.99191374663073   0.996630727762803
1                 900                   4                   9   -1.99192462987887   0.996635262449529
1                 900                   4                   9   -1.99193548387097   0.996639784946237
1                 900                   4                   9   -1.99194630872483   0.996644295302013
1                 900                   4                   9   -1.99195710455764   0.996648793565684
1                 900                   4                   9   -1.99196787148594    0.99665327978581
1                 900                   4                   9   -1.99197860962567   0.996657754010695
1                 900                   4                   9   -1.99198931909212   0.996662216288384
1                 900                   4                   9              -1.992   0.996666666666667
1                 900                   4                   9   -1.99201065246338   0.996671105193076
1                 900                   4                   9   -1.99202127659574   0.996675531914894
1                 900                   4                   9   -1.99203187250996    0.99667994687915
1                 900                   4                   9    -1.9920424403183   0.996684350132626
1                 900                   4                   9   -1.99205298013245   0.996688741721854
1                 900                   4                   9   -1.99206349206349   0.996693121693122
1                 900                   4                   9   -1.99207397622193    0.99669749009247
1                 900                   4                   9   -1.99208443271768   0.996701846965699
1                 900                   4                   9   -1.99209486166008   0.996706192358366
1                 900                   4                   9   -1.99210526315789   0.996710526315789
1                 900                   4                   9   -1.99211563731932   0.996714848883049
1                 900                   4                   9   -1.99212598425197   0.996719160104987
1                 900                   4                   9   -1.99213630406291   0.996723460026212
1                 900                   4                   9   -1.99214659685864   0.996727748691099
1                 900                   4                   9    -1.9921568627451   0.996732026143791
1                 900                   4                   9   -1.99216710182768   0.996736292428198
1                 900                   4                   9   -1.99217731421121   0.996740547588005
1                 900                   4                   9          -1.9921875   0.996744791666667
1                 900                   4                   9   -1.99219765929779   0.996749024707412
1                 900                   4                   9   -1.99220779220779   0.996753246753247
1                 900                   4                   9   -1.99221789883268   0.996757457846952
1                 900                   4                   9   -1.99222797927461   0.996761658031088
1                 900                   4                   9   -1.99223803363519   0.996765847347995
1                 900                   4                   9    -1.9922480620155   0.996770025839793
1                 900                   4                   9   -1.99225806451613   0.996774193548387
1                 900                   4                   9   -1.99226804123711   0.996778350515464
1                 900                   4                   9   -1.99227799227799   0.996782496782497
1                 900                   4                   9   -1.99228791773779   0.996786632390745
1                 900                   4                   9   -1.99229781771502   0.996790757381258
1                 900                   4                   9   -1.99230769230769   0.996794871794872
1                 900                   4                   9   -1.99231754161332   0.996798975672215
1                 900                   4                   9    -1.9923273657289   0.996803069053708
1                 900                   4                   9   -1.99233716475096   0.996807151979566
1                 900                   4                   9   -1.99234693877551   0.996811224489796
1                 900                   4                   9   -1.99235668789809   0.996815286624204
1                 900                   4                   9   -1.99236641221374   0.996819338422392
1                 900                   4                   9   -1.99237611181703   0.996823379923761
1                 900                   4                   9   -1.99238578680203   0.996827411167513
1                 900                   4                   9   -1.99239543726236   0.996831432192649
1                 900                   4                   9   -1.99240506329114   0.996835443037975
1                 900                   4                   9   -1.99241466498104   0.996839443742099
1                 900                   4                   9   -1.99242424242424   0.996843434343434
1                 900                   4                   9   -1.99243379571248   0.996847414880202
1                 900                   4                   9   -1.99244332493703   0.996851385390428
1                 900                   4                   9   -1.99245283018868    0.99685534591195
1                 900                   4                   9   -1.99246231155779   0.996859296482412
1                 900                   4                   9   -1.99247176913425   0.996863237139272
1                 900                   4                   9   -1.99248120300752   0.996867167919799
1                 900                   4                   9   -1.99249061326658   0.996871088861076
1                 900                   4                   9             -1.9925            0.996875
1                 900                   4                   9   -1.99250936329588   0.996878901373283
1                 900                   4                   9    -1.9925187032419   0.996882793017456
1                 900                   4                   9   -1.99252801992528   0.996886674968867
1                 900                   4                   9   -1.99253731343284   0.996890547263682
1                 900                   4                   9   -1.99254658385093   0.996894409937888
1                 900                   4                   9   -1.99255583126551   0.996898263027295
1                 900                   4                   9   -1.99256505576208   0.996902106567534
1                 900                   4                   9   -1.99257425742574   0.996905940594059
1                 900                   4                   9   -1.99258343634116   0.996909765142151
1                 900                   4                   9   -1.99259259259259   0.996913580246914
1                 900                   4                   9   -1.99260172626387    0.99691738594328
1                 900                   4                   9   -1.99261083743842    0.99692118226601
1                 900                   4                   9   -1.99261992619926   0.996924969249693
1                 900                   4                   9   -1.99262899262899   0.996928746928747
1                 900                   4                   9   -1.99263803680982   0.996932515337423
1                 900                   4                   9   -1.99264705882353   0.996936274509804
1                 900                   4                   9   -1.99265605875153   0.996940024479804
1                 900                   4                   9   -1.99266503667482   0.996943765281174
1                 900                   4                   9   -1.99267399267399   0.996947496947497
1                 900                   4                   9   -1.99268292682927   0.996951219512195
1                 900                   4                   9   -1.99269183922046   0.996954933008526
1                 900                   4                   9   -1.99270072992701   0.996958637469586
1                 900                   4                   9   -1.99270959902795   0.996962332928311
1                 900                   4                   9   -1.99271844660194   0.996966019417476
1                 900                   4                  12   -1.99030303030303   0.996363636363636
1                 900                   4                  13   -1.99031476997579    0.99636803874092
1                 900                   4                  13   -1.99032648125756   0.996372430471584
1                 900                   4                  13   -1.99033816425121   0.996376811594203
1                 900                   4                  13   -1.99034981905911   0.996381182147165
1                 900                   4                  13   -1.99036144578313   0.996385542168675
1                 900                   4                  13   -1.99037304452467   0.996389891696751
1                 900                   4                  13   -1.99038461538462   0.996394230769231
1                 900                   4                  13   -1.99039615846339    0.99639855942377
1                 900                   4                  13   -1.99040767386091   0.996402877697842
1                 900                   4                  13   -1.99041916167665   0.996407185628743
1                 900                   4                  13   -1.99043062200957   0.996411483253589
1                 900                   4                  13   -1.99044205495818   0.996415770609319
1                 900                   4                  13   -1.99045346062053   0.996420047732697
1                 900                   4                  13   -1.99046483909416    0.99642431466031
1                 900                   4                  13   -1.99047619047619   0.996428571428571
1                 900                   4                  13   -1.99048751486326   0.996432818073722
1                 900                   4                  13   -1.99049881235154   0.996437054631829
1                 900                   4                  13   -1.99051008303677    0.99644128113879
1                 900                   4                  13   -1.99052132701422   0.996445497630332
1                 900                   4                  13    -1.9905325443787   0.996449704142012
1                 900                   4                  13   -1.99054373522459    0.99645390070922
1                 900                   4                  13   -1.99055489964581   0.996458087367178
1                 900                   4                  13   -1.99056603773585   0.996462264150943
1                 900                   4                  13   -1.99057714958775   0.996466431095406
1                 900                   4                  13   -1.99058823529412   0.996470588235294
1                 900                   4                  13   -1.99059929494712    0.99647473560517
1                 900                   4                  13    -1.9906103286385   0.996478873239437
1                 900                   4                  13   -1.99062133645955   0.996483001172333
1                 900                   4                  13   -1.99063231850117   0.996487119437939
1                 900                   4                  13    -1.9906432748538   0.996491228070175
1                 900                   4                  13   -1.99065420560748   0.996495327102804
1                 900                   4                  13   -1.99066511085181   0.996499416569428
1                 900                   4                  13   -1.99067599067599   0.996503496503496
1                 900                   4                  13    -1.9906868451688     0.9965075669383
1                 900                   4                  13    -1.9906976744186   0.996511627906977
1                 900                   4                  13   -1.99070847851336   0.996515679442509
1                 900                   4                  13    -1.9907192575406   0.996519721577726
1                 900                   4                  13   -1.99073001158749   0.996523754345307
1                 900                   4                  13   -1.99074074074074   0.996527777777778
1                 900                   4                  13   -1.99075144508671   0.996531791907514
1                 900                   4                  13   -1.99076212471132   0.996535796766744
1                 900                   4                  13   -1.99077277970012   0.996539792387543
1                 900                   4                  13   -1.99078341013825   0.996543778801843
1                 900                   4                  13   -1.99079401611047   0.996547756041427
1                 900                   4                  13   -1.99080459770115   0.996551724137931
1                 900                   4                  13   -1.99081515499426   0.996555683122847
1                 900                   4                  13   -1.99082568807339   0.996559633027523
1                 900                   4                  13   -1.99083619702176   0.996563573883162
1                 900                   4                  13    -1.9908466819222   0.996567505720824
1                 900                   4                  13   -1.99085714285714   0.996571428571429
1                 900                   4                  13   -1.99086757990868   0.996575342465753
1                 900                   4                  13   -1.99087799315849   0.996579247434436
1                 900                   4                  13   -1.99088838268793   0.996583143507973
1                 900                   4                  13   -1.99089874857793   0.996587030716723
1                 900                   4                  13   -1.99090909090909   0.996590909090909
1                 900                   4                  13   -1.99091940976163   0.996594778660613
1                 900                   4                  13   -1.99092970521542   0.996598639455782
1                 900                   4                  13   -1.99093997734994   0.996602491506229
1                 900                   4                  13   -1.99095022624434   0.996606334841629
1                 900                   4                  13    -1.9909604519774   0.996610169491525
1                 900                   4                  13   -1.99097065462754   0.996613995485327
1                 900                   4                  13   -1.99098083427283   0.996617812852311
1                 900                   4                  13   -1.99099099099099   0.996621621621622
1                 900                   4                  13   -1.99100112485939   0.996625421822272
1                 900                   4                  13   -1.99101123595506   0.996629213483146
1                 900                   4                  13   -1.99102132435466   0.996632996632997
1                 900                   4                  13   -1.99103139013453   0.996636771300448
1                 900                   4                  13   -1.99104143337066   0.996640537513998
1                 900                   4                  13    -1.9910514541387   0.996644295302013
1                 900                   4                  13   -1.99106145251397   0.996648044692737
1                 900                   4                  13   -1.99107142857143   0.996651785714286
1                 900                   4                  13   -1.99108138238573   0.996655518394649
1                 900                   4                  13   -1.99109131403118   0.996659242761693
1                 900                   4                  13   -1.99110122358176   0.996662958843159
1                 900                   4                  13   -1.99111111111111   0.996666666666667
