T           MC_cycles             N_spins      accepted flips               <E>/N             <|M|>/N
1               10000                   4                  17   -1.99798454820289   0.999328182734296
1               10000                   4                  17   -1.99798522498321   0.999328408327737
1               10000                   4                  17   -1.99798590130916   0.999328633769721
1               10000                   4                  17   -1.99798657718121   0.999328859060403
1               10000                   4                  17    -1.9979872525998   0.999329084199933
1               10000                   4                  17   -1.99798792756539   0.999329309188464
1               10000                   4                  17   -1.99798860207844   0.999329534026148
1               10000                   4                  17   -1.99798927613941   0.999329758713137
1               10000                   4                  17   -1.99798994974874   0.999329983249581
1               10000                   4                  17    -1.9979906229069   0.999330207635633
1               10000                   4                  17   -1.99799129561433   0.999330431871443
1               10000                   4                  17   -1.99799196787149   0.999330655957162
1               10000                   4                  17   -1.99799263967882   0.999330879892941
1               10000                   4                  17   -1.99799331103679    0.99933110367893
1               10000                   4                  17   -1.99799398194584   0.999331327315279
1               10000                   4                  17   -1.99799465240642   0.999331550802139
1               10000                   4                  17   -1.99799532241898   0.999331774139659
1               10000                   4                  17   -1.99799599198397   0.999331997327989
1               10000                   4                  17   -1.99799666110184   0.999332220367279
1               10000                   4                  17   -1.99799732977303   0.999332443257677
1               10000                   4                  17     -1.997997997998   0.999332665999333
1               10000                   4                  17   -1.99799866577718   0.999332888592395
1               10000                   4                  17   -1.99799933311104   0.999333111037012
1               10000                   4                  17              -1.998   0.999333333333333
1               10000                   4                  17   -1.99800066644452   0.999333555481506
1               10000                   4                  17   -1.99800133244504   0.999333777481679
1               10000                   4                  17     -1.998001998002   0.999333999333999
1               10000                   4                  17   -1.99800266311585   0.999334221038615
1               10000                   4                  17   -1.99800332778702   0.999334442595674
1               10000                   4                  17   -1.99800399201597   0.999334664005323
1               10000                   4                  17   -1.99800465580313   0.999334885267709
1               10000                   4                  17   -1.99800531914894   0.999335106382979
1               10000                   4                  17   -1.99800598205384    0.99933532735128
1               10000                   4                  17   -1.99800664451827   0.999335548172757
1               10000                   4                  17   -1.99800730654268   0.999335768847559
1               10000                   4                  17   -1.99800796812749    0.99933598937583
1               10000                   4                  17   -1.99800862927315   0.999336209757717
1               10000                   4                  17   -1.99800928998009   0.999336429993364
1               10000                   4                  17   -1.99800995024876   0.999336650082919
1               10000                   4                  17   -1.99801061007958   0.999336870026525
1               10000                   4                  17   -1.99801126947299   0.999337089824329
1               10000                   4                  17   -1.99801192842942   0.999337309476474
1               10000                   4                  17   -1.99801258694932   0.999337528983107
1               10000                   4                  17   -1.99801324503311   0.999337748344371
1               10000                   4                  17   -1.99801390268123    0.99933796756041
1               10000                   4                  17   -1.99801455989411    0.99933818663137
1               10000                   4                  17   -1.99801521667218   0.999338405557393
1               10000                   4                  17   -1.99801587301587   0.999338624338624
1               10000                   4                  17   -1.99801652892562   0.999338842975207
1               10000                   4                  17   -1.99801718440185   0.999339061467284
1               10000                   4                  17     -1.998017839445   0.999339279814998
1               10000                   4                  17   -1.99801849405548   0.999339498018494
1               10000                   4                  17   -1.99801914823374   0.999339716077913
1               10000                   4                  17    -1.9980198019802   0.999339933993399
1               10000                   4                  17   -1.99802045529528   0.999340151765094
1               10000                   4                  17   -1.99802110817942    0.99934036939314
1               10000                   4                  17   -1.99802176063304   0.999340586877679
1               10000                   4                  17   -1.99802241265656   0.999340804218853
1               10000                   4                  17   -1.99802306425041   0.999341021416804
1               10000                   4                  17   -1.99802371541502   0.999341238471673
1               10000                   4                  17   -1.99802436615081   0.999341455383602
1               10000                   4                  17    -1.9980250164582   0.999341672152732
1               10000                   4                  17   -1.99802566633761   0.999341888779204
1               10000                   4                  17   -1.99802631578947   0.999342105263158
1               10000                   4                  17   -1.99802696481421   0.999342321604735
1               10000                   4                  17   -1.99802761341223   0.999342537804076
1               10000                   4                  17   -1.99802826158396   0.999342753861321
1               10000                   4                  17   -1.99802890932983    0.99934296977661
1               10000                   4                  17   -1.99802955665025   0.999343185550082
1               10000                   4                  17   -1.99803020354563   0.999343401181878
1               10000                   4                  17   -1.99803085001641   0.999343616672137
1               10000                   4                  17   -1.99803149606299   0.999343832020997
1               10000                   4                  17    -1.9980321416858   0.999344047228599
1               10000                   4                  17   -1.99803278688525   0.999344262295082
1               10000                   4                  17   -1.99803343166175   0.999344477220583
1               10000                   4                  17   -1.99803407601573   0.999344692005242
1               10000                   4                  17   -1.99803471994759   0.999344906649198
1               10000                   4                  17   -1.99803536345776   0.999345121152587
1               10000                   4                  17   -1.99803600654664   0.999345335515548
1               10000                   4                  17   -1.99803664921466    0.99934554973822
1               10000                   4                  17   -1.99803729146222   0.999345763820739
1               10000                   4                  17   -1.99803793328973   0.999345977763244
1               10000                   4                  17   -1.99803857469761   0.999346191565871
1               10000                   4                  17   -1.99803921568627   0.999346405228758
1               10000                   4                  17   -1.99803985625613   0.999346618752042
1               10000                   4                  17   -1.99804049640758   0.999346832135859
1               10000                   4                  17   -1.99804113614104   0.999347045380346
1               10000                   4                  17   -1.99804177545692    0.99934725848564
1               10000                   4                  17   -1.99804241435563   0.999347471451876
1               10000                   4                  17   -1.99804305283757   0.999347684279191
1               10000                   4                  17   -1.99804369090316   0.999347896967721
1               10000                   4                  17    -1.9980443285528   0.999348109517601
1               10000                   4                  17    -1.9980449657869   0.999348321928967
1               10000                   4                  17   -1.99804560260586   0.999348534201954
1               10000                   4                  17   -1.99804623901009   0.999348746336698
1               10000                   4                  17        -1.998046875   0.999348958333333
1               10000                   4                  17   -1.99804751057598   0.999349170191995
1               10000                   4                  17   -1.99804814573845   0.999349381912817
1               10000                   4                  17    -1.9980487804878   0.999349593495935
1               10000                   4                  17   -1.99804941482445   0.999349804941482
1               10000                   4                  17   -1.99805004874878   0.999350016249594
1               10000                   4                  17   -1.99805068226121   0.999350227420403
1               10000                   4                  17   -1.99805131536213   0.999350438454043
1               10000                   4                  17   -1.99805194805195   0.999350649350649
1               10000                   4                  17   -1.99805258033106   0.999350860110354
1               10000                   4                  17   -1.99805321219987    0.99935107073329
1               10000                   4                  17   -1.99805384365877   0.999351281219591
1               10000                   4                  17   -1.99805447470817    0.99935149156939
1               10000                   4                  17   -1.99805510534846    0.99935170178282
1               10000                   4                  17   -1.99805573558004   0.999351911860013
1               10000                   4                  17    -1.9980563654033   0.999352121801101
1               10000                   4                  17   -1.99805699481865   0.999352331606218
1               10000                   4                  17   -1.99805762382648   0.999352541275494
1               10000                   4                  17   -1.99805825242718   0.999352750809061
1               10000                   4                  17   -1.99805888062116   0.999352960207053
1               10000                   4                  17    -1.9980595084088   0.999353169469599
1               10000                   4                  17   -1.99806013579049   0.999353378596832
1               10000                   4                  17   -1.99806076276665   0.999353587588882
1               10000                   4                  17   -1.99806138933764    0.99935379644588
1               10000                   4                  17   -1.99806201550388   0.999354005167959
1               10000                   4                  17   -1.99806264126574   0.999354213755247
1               10000                   4                  17   -1.99806326662363   0.999354422207876
1               10000                   4                  17   -1.99806389157793   0.999354630525976
1               10000                   4                  17   -1.99806451612903   0.999354838709677
1               10000                   4                  17   -1.99806514027733    0.99935504675911
1               10000                   4                  17   -1.99806576402321   0.999355254674404
1               10000                   4                  17   -1.99806638736706   0.999355462455688
1               10000                   4                  17   -1.99806701030928   0.999355670103093
1               10000                   4                  17   -1.99806763285024   0.999355877616747
1               10000                   4                  17   -1.99806825499034    0.99935608499678
1               10000                   4                  17   -1.99806887672996   0.999356292243322
1               10000                   4                  17    -1.9980694980695   0.999356499356499
1               10000                   4                  17   -1.99807011900933   0.999356706336443
1               10000                   4                  17   -1.99807073954984    0.99935691318328
1               10000                   4                  17   -1.99807135969142   0.999357119897139
1               10000                   4                  17   -1.99807197943445   0.999357326478149
1               10000                   4                  17   -1.99807259877931   0.999357532926437
1               10000                   4                  17    -1.9980732177264   0.999357739242132
1               10000                   4                  17   -1.99807383627608   0.999357945425361
1               10000                   4                  17   -1.99807445442875   0.999358151476252
1               10000                   4                  17   -1.99807507218479   0.999358357394931
1               10000                   4                  17   -1.99807568954458   0.999358563181527
1               10000                   4                  17    -1.9980763065085   0.999358768836165
1               10000                   4                  17   -1.99807692307692   0.999358974358974
1               10000                   4                  17   -1.99807753925024    0.99935917975008
1               10000                   4                  17   -1.99807815502883   0.999359385009609
1               10000                   4                  17   -1.99807877041306   0.999359590137688
1               10000                   4                  17   -1.99807938540333   0.999359795134443
1               10000                   4                  17            -1.99808             0.99936
1               10000                   4                  17   -1.99808061420345   0.999360204734485
1               10000                   4                  17   -1.99808122801407   0.999360409338024
1               10000                   4                  17   -1.99808184143223   0.999360613810742
1               10000                   4                  17   -1.99808245445829   0.999360818152764
1               10000                   4                  17   -1.99808306709265   0.999361022364217
1               10000                   4                  17   -1.99808367933568   0.999361226445225
1               10000                   4                  17   -1.99808429118774   0.999361430395913
1               10000                   4                  17   -1.99808490264922   0.999361634216406
1               10000                   4                  17   -1.99808551372048   0.999361837906828
1               10000                   4                  17   -1.99808612440191   0.999362041467305
1               10000                   4                  17   -1.99808673469388   0.999362244897959
1               10000                   4                  17   -1.99808734459675   0.999362448198916
1               10000                   4                  17    -1.9980879541109     0.9993626513703
1               10000                   4                  17    -1.9980885632367   0.999362854412233
1               10000                   4                  17   -1.99808917197452   0.999363057324841
1               10000                   4                  17   -1.99808978032474   0.999363260108246
1               10000                   4                  17   -1.99809038828771   0.999363462762572
1               10000                   4                  17   -1.99809099586382   0.999363665287941
1               10000                   4                  17   -1.99809160305344   0.999363867684478
1               10000                   4                  17   -1.99809220985692   0.999364069952305
1               10000                   4                  17   -1.99809281627463   0.999364272091545
1               10000                   4                  17   -1.99809342230696    0.99936447410232
1               10000                   4                  17   -1.99809402795426   0.999364675984752
1               10000                   4                  17   -1.99809463321689   0.999364877738965
1               10000                   4                  17   -1.99809523809524   0.999365079365079
1               10000                   4                  17   -1.99809584258965   0.999365280863218
1               10000                   4                  17   -1.99809644670051   0.999365482233503
1               10000                   4                  17   -1.99809705042816   0.999365683476055
1               10000                   4                  17   -1.99809765377299   0.999365884590996
1               10000                   4                  17   -1.99809825673534   0.999366085578447
1               10000                   4                  17   -1.99809885931559    0.99936628643853
1               10000                   4                  17    -1.9980994615141   0.999366487171365
1               10000                   4                  17   -1.99810006333122   0.999366687777074
1               10000                   4                  17   -1.99810066476733   0.999366888255777
1               10000                   4                  17   -1.99810126582278   0.999367088607595
1               10000                   4                  17   -1.99810186649794   0.999367288832648
1               10000                   4                  17   -1.99810246679317   0.999367488931056
1               10000                   4                  17   -1.99810306670882    0.99936768890294
1               10000                   4                  17   -1.99810366624526    0.99936788874842
1               10000                   4                  17   -1.99810426540284   0.999368088467614
1               10000                   4                  17   -1.99810486418193   0.999368288060644
1               10000                   4                  17   -1.99810546258289   0.999368487527629
1               10000                   4                  17   -1.99810606060606   0.999368686868687
1               10000                   4                  17   -1.99810665825181   0.999368886083938
1               10000                   4                  17    -1.9981072555205   0.999369085173502
1               10000                   4                  17   -1.99810785241249   0.999369284137496
1               10000                   4                  17   -1.99810844892812    0.99936948297604
1               10000                   4                  17   -1.99810904506776   0.999369681689253
1               10000                   4                  17   -1.99810964083176   0.999369880277253
1               10000                   4                  17   -1.99811023622047   0.999370078740157
1               10000                   4                  17   -1.99811083123426   0.999370277078086
1               10000                   4                  17   -1.99811142587347   0.999370475291155
1               10000                   4                  17   -1.99811202013845   0.999370673379484
1               10000                   4                  17   -1.99811261402957    0.99937087134319
1               10000                   4                  17   -1.99811320754717    0.99937106918239
1               10000                   4                  17   -1.99811380069161   0.999371266897202
1               10000                   4                  17   -1.99811439346323   0.999371464487744
1               10000                   4                  17   -1.99811498586239   0.999371661954131
1               10000                   4                  17   -1.99811557788945   0.999371859296482
1               10000                   4                  17   -1.99811616954474   0.999372056514914
1               10000                   4                  17   -1.99811676082863   0.999372253609542
1               10000                   4                  17   -1.99811735174145   0.999372450580483
1               10000                   4                  17   -1.99811794228356   0.999372647427854
1               10000                   4                  17   -1.99811853245532   0.999372844151772
1               10000                   4                  17   -1.99811912225705   0.999373040752351
1               10000                   4                  17   -1.99811971168913   0.999373237229708
1               10000                   4                  17   -1.99812030075188    0.99937343358396
1               10000                   4                  17   -1.99812088944566   0.999373629815221
1               10000                   4                  17   -1.99812147777082   0.999373825923607
1               10000                   4                  17    -1.9981220657277   0.999374021909233
1               10000                   4                  17   -1.99812265331665   0.999374217772215
1               10000                   4                  17     -1.998123240538   0.999374413512668
1               10000                   4                  17   -1.99812382739212   0.999374609130707
1               10000                   4                  17   -1.99812441387934   0.999374804626446
1               10000                   4                  17           -1.998125            0.999375
1               10000                   4                  17   -1.99812558575445   0.999375195251484
1               10000                   4                  17   -1.99812617114304   0.999375390381012
1               10000                   4                  17   -1.99812675616609   0.999375585388698
1               10000                   4                  17   -1.99812734082397   0.999375780274657
1               10000                   4                  17     -1.998127925117   0.999375975039002
1               10000                   4                  17   -1.99812850904554   0.999376169681847
1               10000                   4                  17   -1.99812909260992   0.999376364203305
1               10000                   4                  17   -1.99812967581047   0.999376558603491
1               10000                   4                  17   -1.99813025864755   0.999376752882518
1               10000                   4                  17    -1.9981308411215   0.999376947040498
1               10000                   4                  17   -1.99813142323264   0.999377141077546
1               10000                   4                  17   -1.99813200498132   0.999377334993773
1               10000                   4                  17   -1.99813258636788   0.999377528789294
1               10000                   4                  17   -1.99813316739266   0.999377722464219
1               10000                   4                  17   -1.99813374805599   0.999377916018663
1               10000                   4                  17   -1.99813432835821   0.999378109452736
1               10000                   4                  17   -1.99813490829966   0.999378302766553
1               10000                   4                  17   -1.99813548788067   0.999378495960224
1               10000                   4                  17   -1.99813606710158   0.999378689033861
1               10000                   4                  17   -1.99813664596273   0.999378881987578
1               10000                   4                  17   -1.99813722446445   0.999379074821484
1               10000                   4                  17   -1.99813780260708   0.999379267535692
1               10000                   4                  17   -1.99813838039094   0.999379460130313
1               10000                   4                  17   -1.99813895781638   0.999379652605459
1               10000                   4                  17   -1.99813953488372    0.99937984496124
1               10000                   4                  17    -1.9981401115933   0.999380037197768
1               10000                   4                  17   -1.99814068794546   0.999380229315153
1               10000                   4                  17   -1.99814126394052   0.999380421313507
1               10000                   4                  17   -1.99814183957882   0.999380613192939
1               10000                   4                  17   -1.99814241486068    0.99938080495356
1               10000                   4                  17   -1.99814298978644   0.999380996595481
1               10000                   4                  17   -1.99814356435644   0.999381188118812
1               10000                   4                  17   -1.99814413857099   0.999381379523662
1               10000                   4                  17   -1.99814471243043   0.999381570810142
1               10000                   4                  17   -1.99814528593509   0.999381761978362
1               10000                   4                  17   -1.99814585908529    0.99938195302843
1               10000                   4                  17   -1.99814643188137   0.999382143960457
1               10000                   4                  17   -1.99814700432366   0.999382334774552
1               10000                   4                  17   -1.99814757641247   0.999382525470824
1               10000                   4                  17   -1.99814814814815   0.999382716049383
1               10000                   4                  17   -1.99814871953101   0.999382906510336
1               10000                   4                  17   -1.99814929056138   0.999383096853794
1               10000                   4                  17   -1.99814986123959   0.999383287079864
1               10000                   4                  17   -1.99815043156597   0.999383477188656
1               10000                   4                  17   -1.99815100154083   0.999383667180277
1               10000                   4                  17   -1.99815157116451   0.999383857054837
1               10000                   4                  17   -1.99815214043733   0.999384046812442
1               10000                   4                  17   -1.99815270935961   0.999384236453202
1               10000                   4                  17   -1.99815327793167   0.999384425977224
1               10000                   4                  17   -1.99815384615385   0.999384615384615
1               10000                   4                  17   -1.99815441402645   0.999384804675485
1               10000                   4                  17   -1.99815498154982   0.999384993849939
1               10000                   4                  17   -1.99815554872425   0.999385182908085
1               10000                   4                  17   -1.99815611555009   0.999385371850031
1               10000                   4                  17   -1.99815668202765   0.999385560675883
1               10000                   4                  17   -1.99815724815725   0.999385749385749
1               10000                   4                  17   -1.99815781393921   0.999385937979736
1               10000                   4                  17   -1.99815837937385    0.99938612645795
1               10000                   4                  17   -1.99815894446149   0.999386314820497
1               10000                   4                  17   -1.99815950920245   0.999386503067485
1               10000                   4                  17   -1.99816007359706   0.999386691199019
1               10000                   4                  17   -1.99816063764562   0.999386879215205
1               10000                   4                  17   -1.99816120134845   0.999387067116151
1               10000                   4                  17   -1.99816176470588   0.999387254901961
1               10000                   4                  17   -1.99816232771822   0.999387442572741
1               10000                   4                  17   -1.99816289038579   0.999387630128598
1               10000                   4                  17   -1.99816345270891   0.999387817569636
1               10000                   4                  17   -1.99816401468788   0.999388004895961
1               10000                   4                  17   -1.99816457632303   0.999388192107678
1               10000                   4                  17   -1.99816513761468   0.999388379204893
1               10000                   4                  17   -1.99816569856313    0.99938856618771
1               10000                   4                  17    -1.9981662591687   0.999388753056235
1               10000                   4                  17   -1.99816681943171   0.999388939810571
1               10000                   4                  17   -1.99816737935247   0.999389126450825
1               10000                   4                  17    -1.9981679389313   0.999389312977099
1               10000                   4                  17    -1.9981684981685   0.999389499389499
1               10000                   4                  17   -1.99816905706439   0.999389685688129
1               10000                   4                  17   -1.99816961561928   0.999389871873093
1               10000                   4                  17   -1.99817017383349   0.999390057944495
1               10000                   4                  17   -1.99817073170732   0.999390243902439
1               10000                   4                  17   -1.99817128924109   0.999390429747028
1               10000                   4                  17    -1.9981718464351   0.999390615478367
1               10000                   4                  17   -1.99817240328967   0.999390801096558
1               10000                   4                  17   -1.99817295980512   0.999390986601705
1               10000                   4                  17   -1.99817351598174   0.999391171993912
1               10000                   4                  17   -1.99817407181984   0.999391357273281
1               10000                   4                  17   -1.99817462731974   0.999391542439915
1               10000                   4                  17   -1.99817518248175   0.999391727493917
1               10000                   4                  17   -1.99817573730617   0.999391912435391
1               10000                   4                  17   -1.99817629179331   0.999392097264438
1               10000                   4                  17   -1.99817684594348   0.999392281981161
1               10000                   4                  17   -1.99817739975699   0.999392466585662
1               10000                   4                  17   -1.99817795323413   0.999392651078044
1               10000                   4                  17   -1.99817850637523   0.999392835458409
1               10000                   4                  17   -1.99817905918058   0.999393019726859
1               10000                   4                  17   -1.99817961165049   0.999393203883495
1               10000                   4                  17   -1.99818016378526    0.99939338792842
1               10000                   4                  17    -1.9981807155852   0.999393571861734
1               10000                   4                  17   -1.99818126705062    0.99939375568354
1               10000                   4                  17   -1.99818181818182   0.999393939393939
1               10000                   4                  17    -1.9981823689791   0.999394122993032
1               10000                   4                  17   -1.99818291944276   0.999394306480921
1               10000                   4                  17   -1.99818346957312   0.999394489857705
1               10000                   4                  17   -1.99818401937046   0.999394673123487
1               10000                   4                  17    -1.9981845688351   0.999394856278366
1               10000                   4                  17   -1.99818511796733   0.999395039322444
1               10000                   4                  17   -1.99818566676746   0.999395222255821
1               10000                   4                  17   -1.99818621523579   0.999395405078597
1               10000                   4                  17   -1.99818676337262   0.999395587790873
1               10000                   4                  17   -1.99818731117825   0.999395770392749
1               10000                   4                  17   -1.99818785865297   0.999395952884325
1               10000                   4                  17    -1.9981884057971     0.9993961352657
1               10000                   4                  17   -1.99818895261093   0.999396317536976
1               10000                   4                  17   -1.99818949909475    0.99939649969825
1               10000                   4                  17   -1.99819004524887   0.999396681749623
1               10000                   4                  17   -1.99819059107358   0.999396863691194
1               10000                   4                  17   -1.99819113656919   0.999397045523063
1               10000                   4                  17   -1.99819168173599   0.999397227245329
1               10000                   4                  17   -1.99819222657427    0.99939740885809
1               10000                   4                  17   -1.99819277108434   0.999397590361446
1               10000                   4                  17   -1.99819331526649   0.999397771755495
1               10000                   4                  17   -1.99819385912101   0.999397953040337
1               10000                   4                  17   -1.99819440264821    0.99939813421607
1               10000                   4                  17   -1.99819494584838   0.999398315282792
1               10000                   4                  17    -1.9981954887218   0.999398496240602
1               10000                   4                  17   -1.99819603126879   0.999398677089597
1               10000                   4                  17   -1.99819657348963   0.999398857829877
1               10000                   4                  17   -1.99819711538462   0.999399038461538
1               10000                   4                  17   -1.99819765695404    0.99939921898468
1               10000                   4                  17    -1.9981981981982   0.999399399399399
1               10000                   4                  17   -1.99819873911738   0.999399579705794
1               10000                   4                  17   -1.99819927971188   0.999399759903962
1               10000                   4                  17     -1.998199819982   0.999399939993999
1               10000                   4                  17   -1.99820035992801   0.999400119976005
1               10000                   4                  17   -1.99820089955022   0.999400299850075
1               10000                   4                  17   -1.99820143884892   0.999400479616307
1               10000                   4                  17   -1.99820197782439   0.999400659274798
1               10000                   4                  17   -1.99820251647693   0.999400838825644
1               10000                   4                  17   -1.99820305480683   0.999401018268943
1               10000                   4                  17   -1.99820359281437    0.99940119760479
1               10000                   4                  17   -1.99820413049985   0.999401376833283
1               10000                   4                  17   -1.99820466786355   0.999401555954518
1               10000                   4                  17   -1.99820520490577   0.999401734968591
1               10000                   4                  17   -1.99820574162679   0.999401913875598
1               10000                   4                  17   -1.99820627802691   0.999402092675635
1               10000                   4                  17    -1.9982068141064   0.999402271368799
1               10000                   4                  17   -1.99820734986555   0.999402449955184
1               10000                   4                  17   -1.99820788530466   0.999402628434886
1               10000                   4                  17   -1.99820842042401   0.999402806808002
1               10000                   4                  17   -1.99820895522388   0.999402985074627
1               10000                   4                  17   -1.99820948970457   0.999403163234855
1               10000                   4                  17   -1.99821002386635   0.999403341288783
1               10000                   4                  17   -1.99821055770951   0.999403519236505
1               10000                   4                  17   -1.99821109123435   0.999403697078116
1               10000                   4                  17   -1.99821162444113   0.999403874813711
1               10000                   4                  17   -1.99821215733016   0.999404052443385
1               10000                   4                  17    -1.9982126899017   0.999404229967233
1               10000                   4                  17   -1.99821322215605   0.999404407385348
1               10000                   4                  17   -1.99821375409348   0.999404584697827
1               10000                   4                  17   -1.99821428571429   0.999404761904762
1               10000                   4                  17   -1.99821481701874   0.999404939006248
1               10000                   4                  17   -1.99821534800714    0.99940511600238
1               10000                   4                  17   -1.99821587867975    0.99940529289325
1               10000                   4                  17   -1.99821640903686   0.999405469678954
1               10000                   4                  17   -1.99821693907875   0.999405646359584
1               10000                   4                  17    -1.9982174688057   0.999405822935235
1               10000                   4                  17     -1.998217998218   0.999405999405999
1               10000                   4                  17   -1.99821852731591   0.999406175771972
1               10000                   4                  17   -1.99821905609973   0.999406352033244
1               10000                   4                  17   -1.99821958456973   0.999406528189911
1               10000                   4                  17   -1.99822011272619   0.999406704242065
1               10000                   4                  17   -1.99822064056939   0.999406880189798
1               10000                   4                  17   -1.99822116809961   0.999407056033205
1               10000                   4                  17   -1.99822169531713   0.999407231772377
1               10000                   4                  17   -1.99822222222222   0.999407407407407
1               10000                   4                  17   -1.99822274881517   0.999407582938389
1               10000                   4                  17   -1.99822327509624   0.999407758365413
1               10000                   4                  17   -1.99822380106572   0.999407933688573
1               10000                   4                  17   -1.99822432672388   0.999408108907961
1               10000                   4                  17   -1.99822485207101   0.999408284023669
1               10000                   4                  17   -1.99822537710736   0.999408459035788
1               10000                   4                  17   -1.99822590183323   0.999408633944412
1               10000                   4                  17   -1.99822642624889    0.99940880874963
1               10000                   4                  17   -1.99822695035461   0.999408983451537
1               10000                   4                  17   -1.99822747415066   0.999409158050222
1               10000                   4                  17   -1.99822799763733   0.999409332545777
1               10000                   4                  17   -1.99822852081488   0.999409506938293
1               10000                   4                  17   -1.99822904368359   0.999409681227863
1               10000                   4                  17   -1.99822956624373   0.999409855414577
1               10000                   4                  17   -1.99823008849558   0.999410029498525
1               10000                   4                  17    -1.9982306104394   0.999410203479799
1               10000                   4                  17   -1.99823113207547   0.999410377358491
1               10000                   4                  17   -1.99823165340407   0.999410551134689
1               10000                   4                  17   -1.99823217442546   0.999410724808486
1               10000                   4                  17   -1.99823269513991   0.999410898379971
1               10000                   4                  17    -1.9982332155477   0.999411071849234
1               10000                   4                  17    -1.9982337356491   0.999411245216367
1               10000                   4                  17   -1.99823425544438    0.99941141848146
1               10000                   4                  17    -1.9982347749338   0.999411591644601
1               10000                   4                  17   -1.99823529411765   0.999411764705882
1               10000                   4                  17   -1.99823581299618   0.999411937665392
1               10000                   4                  17   -1.99823633156966   0.999412110523222
1               10000                   4                  17   -1.99823684983838   0.999412283279459
1               10000                   4                  17   -1.99823736780259   0.999412455934195
1               10000                   4                  17   -1.99823788546256   0.999412628487518
1               10000                   4                  17   -1.99823840281856   0.999412800939518
1               10000                   4                  17   -1.99823891987085   0.999412973290285
1               10000                   4                  17   -1.99823943661972   0.999413145539906
1               10000                   4                  17   -1.99823995306542   0.999413317688472
1               10000                   4                  17   -1.99824046920821    0.99941348973607
1               10000                   4                  17   -1.99824098504837   0.999413661682791
1               10000                   4                  17   -1.99824150058617   0.999413833528722
1               10000                   4                  17   -1.99824201582186   0.999414005273953
1               10000                   4                  17   -1.99824253075571   0.999414176918571
1               10000                   4                  17   -1.99824304538799   0.999414348462665
1               10000                   4                  17   -1.99824355971897   0.999414519906323
1               10000                   4                  17    -1.9982440737489   0.999414691249634
1               10000                   4                  17   -1.99824458747806   0.999414862492686
