T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.075                    80000                    10000             -1.685645825               0.88203043               0.88203043         0.87848247367077         0.69505815910934         3.78241610069871         1.44224568015188
2.07758620689655                    80000                    10000             -1.683060605              0.880490335              0.880490335        0.904511108413058        0.726787423243414          3.9041995903492          1.5099635258764
2.0801724137931                    80000                    10000             -1.680987955               0.87946279               0.87946279        0.916363126012333        0.756062355086732         3.96521070917249         1.57274005415887
2.08275862068965                    80000                    10000              -1.67783651              0.877340155              0.877340155         0.91712349947435        0.820682353096071         3.97837487020493         1.70928324575871
2.08534482758621                    80000                    10000              -1.67596671               0.87648368               0.87648368        0.926068134394307        0.862317916342127          4.0271582777679         1.79823020657897
2.08793103448276                    80000                    10000             -1.673731435             0.8755378225             0.8755378225        0.918581801040977        0.801952543896624         4.00451694840789         1.67442160458416
2.09051724137931                    80000                    10000             -1.671462885             0.8742343125             0.8742343125        0.920150358292716         0.82769636015221         4.02129845476747         1.73031351152509
2.09310344827586                    80000                    10000             -1.668531215               0.87242242               0.87242242        0.931933244829688        0.875590656994939         4.08287600623369         1.83270182343423
2.09568965517241                    80000                    10000              -1.66578947             0.8706244675             0.8706244675         0.95420420622493        0.933205288096128          4.1907838911891         1.95570866841525
2.09827586206897                    80000                    10000             -1.663833695               0.87015431               0.87015431        0.958626043448059        0.889926705060063          4.2206019264698          1.8673117242381
2.10086206896552                    80000                    10000             -1.661035565               0.86812974               0.86812974        0.968608408396091        0.963956151734134         4.27507083130479         2.02513891532421
2.10344827586207                    80000                    10000              -1.65869975             0.8667756725             0.8667756725        0.979062451827355         1.00274091401813         4.33185657936931          2.1092136467278
2.10603448275862                    80000                    10000              -1.65629619              0.865381765              0.865381765        0.972064144896129          1.0008619336975         4.31147507484555         2.10784974484742
2.10862068965517                    80000                    10000             -1.653842715             0.8640454475             0.8640454475        0.985129222516097         1.01584957444249         4.38016155429482         2.14204143024683
2.11120689655172                    80000                    10000             -1.651395565             0.8625228875             0.8625228875        0.994160874876186         1.15121233053558         4.43116844331026         2.43044741162211
2.11379310344828                    80000                    10000             -1.647976355                0.8602792                0.8602792        0.998560707144519         1.12850458718467         4.46169034914374          2.3854252136007
2.11637931034483                    80000                    10000             -1.645865255              0.859132005              0.859132005         1.00451063087949         1.11079225038166          4.4992647778511         2.35085773679912
2.11896551724138                    80000                    10000              -1.64337187             0.8578408675             0.8578408675         1.01626976880721         1.15604288203007         4.56306636702418         2.44961500347406
2.12155172413793                    80000                    10000             -1.640469255               0.85559137               0.85559137         1.05416127292295         1.31173617572917         4.74476061745286         2.78291614523232
2.12413793103448                    80000                    10000               -1.6376852             0.8540296075             0.8540296075         1.06944414492173         1.31778757304916         4.82529128960073         2.79916256895959
2.12672413793103                    80000                    10000               -1.6355019               0.85269129               0.85269129         1.03867279321346         1.22329222439321         4.69787088389993         2.60160510136038
2.12931034482759                    80000                    10000             -1.632436645             0.8505373475             0.8505373475         1.09146967642025         1.41244714700623         4.94868263144493         3.00753832164258
2.13189655172414                    80000                    10000             -1.628981745              0.848049885              0.848049885         1.07792093557348         1.43925225282961         4.89913222755194         3.06833691486865
2.13448275862069                    80000                    10000              -1.62654828             0.8465892075             0.8465892075         1.09172085968094          1.5962885089889         4.97389841041863         3.40725030022115
2.13706896551724                    80000                    10000              -1.62396063               0.84551423               0.84551423         1.07792806825037         1.43234517671798         4.92296622003317         3.06102042507231
2.13965517241379                    80000                    10000             -1.621437815              0.844229585              0.844229585         1.08328901140023         1.38230382419034         4.95943170025647         2.95765352727622
2.14224137931034                    80000                    10000              -1.61774521              0.840738775              0.840738775         1.12086598964587         1.70568065311566         5.14387610055804         3.65397967499346
2.1448275862069                    80000                    10000             -1.615181115             0.8393639825             0.8393639825          1.1119766877655         1.70419792523276         5.11541009357274         3.65521072239578
2.14741379310345                    80000                    10000             -1.612668475             0.8379388825             0.8379388825         1.14560327699858          1.7399444315356         5.28281891174316         3.73638067151308
2.15                    80000                    10000              -1.60904487             0.8350922825             0.8350922825          1.1419142513426         1.76528729041995         5.27849862683117         3.79536767440289
