T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.25                   980000                     3600        -1.46284616553288        0.280571887188209        0.675920518707483         1.93129758247623         630.592581209425          9.7771940112859         1418.83330772121
2.25263157894737                   980000                     3600         -1.4589957414966        0.232881908163265        0.672861633786848         1.95984490292156         660.599797349867         9.94493708301336         1488.08796455654
2.25526315789474                   980000                     3600        -1.45228537188209        0.519065367346939         0.65581853968254         2.04112336471495         287.679091391922         10.3815859701629         648.792056112834
2.25789473684211                   980000                     3600        -1.44957668253968        0.330856014172336        0.656583598072562         2.00634868805926         540.428187145754         10.2285434598093         1220.22995939752
2.26052631578947                   980000                     3600        -1.44260154195011       0.0744100130385488        0.639330617346939         2.09820616127481         676.184023982638         10.7217898925735         1528.53178052917
2.26315789473684                   980000                     3600        -1.43869070181406      -0.0654845306122449        0.636239829931973         2.06036219378808         670.195750451637         10.5529354468536         1516.75880365371
2.26578947368421                   980000                     3600        -1.43237349319728       -0.126829297052154        0.622425002267574         2.12453813163848         627.426416637701         10.9069579798087         1421.61617032911
2.26842105263158                   980000                     3600        -1.42707601927438       -0.148049154195011        0.615666810657596         2.12970443284467         603.047009729203         10.9588926634255         1367.96453259625
2.27105263157895                   980000                     3600        -1.41832056349206        0.102381427437642        0.584404731292517         2.20700520766674          574.54017274939         11.3830267417503         1304.81097127032
2.27368421052632                   980000                     3600        -1.41440515646259     -0.00285143707482993        0.581679329365079          2.1935506716134         582.989106551701         11.3398670509468         1325.53312647545
2.27631578947368                   980000                     3600        -1.40939926303855        0.154749802721088        0.571712520408163          2.2054209723124         529.007496813623         11.4276392452108          1204.1881177468
2.27894736842105                   980000                     3600        -1.40032324829932       0.0430737704081633        0.546702401927438         2.22890922326002         521.824996133553         11.5760654116287         1189.21170171489
2.28157894736842                   980000                     3600        -1.39954408730159       0.0102986020408163        0.551861014739229         2.21421429058804         533.927689344402         11.5263194312869         1218.19817542525
2.28421052631579                   980000                     3600        -1.39316771768707       0.0476598066893424        0.538183934807256         2.25256855969625         507.409135001316         11.7530416518046          1159.0292873188
2.28684210526316                   980000                     3600        -1.38661989569161      -0.0603741003401361        0.523414883786848         2.17865527729327         479.102898604156         11.3935976305821         1095.63268128161
2.28947368421053                   980000                     3600        -1.38003564399093       -0.131527599206349         0.50282489399093         2.21969398974967         429.966035328083         11.6349472357447          984.39592298798
2.29210526315789                   980000                     3600        -1.37348505442177       0.0456779914965986        0.485111265873016         2.19614357657544         428.414348728949         11.5379817110579         981.970783533985
2.29473684210526                   980000                     3600        -1.36848401814059      -0.0762218565759637        0.478499270408163          2.1410797090783         408.125872504861         11.2745343040706          936.54147585326
2.29736842105263                   980000                     3600        -1.36218388662132       0.0326668854875283        0.458679752834467         2.11822069609388         390.433071072324         11.1797605325023         896.968608016154
2.3                   980000                     3600        -1.35582384126984      0.00228314115646259         0.44118339739229         2.10377710606066         368.128629670444         11.1289808910609         846.695848242021
