T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.15                    80000                     6400         -1.6089922734375         0.83438480078125         0.83438480078125         1.16731387218425         2.23975772642298          5.3959083741717          4.8154791118094
2.15258620689655                    80000                     6400             -1.606790875             0.8334661875             0.8334661875         1.13729539560741          1.9010284369745         5.26980308209779         4.09212759234943
2.1551724137931                    80000                     6400         -1.6043097890625         0.83213866015625         0.83213866015625         1.16764944663832         1.87654525639804         5.42346094046487         4.04427856982336
2.15775862068966                    80000                     6400         -1.6010821796875          0.8304643359375          0.8304643359375         1.15165623553569         1.77273921732997         5.36202190884156         3.82514332842839
2.16034482758621                    80000                     6400         -1.5984811171875         0.82762437890625         0.82762437890625         1.18871436062293         2.14961472199705         5.54783663676353         4.64390904596949
2.16293103448276                    80000                     6400         -1.5945638203125         0.82529904296875         0.82529904296875         1.18502556913349         1.94547360612322         5.54387035134248           4.207925239451
2.16551724137931                    80000                     6400            -1.5925474375          0.8247258828125          0.8247258828125          1.1691904888602         1.92825131201818         5.48287778547732         4.17566146188765
2.16810344827586                    80000                     6400         -1.5889850859375         0.82114822265625         0.82114822265625         1.23650749026138         2.25380854214179         5.81241683270549          4.8864900719712
2.17068965517241                    80000                     6400         -1.5848696796875            0.81692340625            0.81692340625          1.2445278478142          2.7122923190401         5.86408277509268         5.88754487874394
2.17327586206897                    80000                     6400            -1.5818921875          0.8144240078125          0.8144240078125         1.25693484143338          2.9497131740548          5.9366641093744         6.41054044120014
2.17586206896552                    80000                     6400          -1.577780734375         0.81047946484375         0.81047946484375         1.29956871577655         3.40489221158522         6.15264660454588         7.40857581210439
2.17844827586207                    80000                     6400         -1.5751464921875          0.8101289921875          0.8101289921875         1.28875324397564         2.69775876595006         6.11595493749948         5.87692793237569
2.18103448275862                    80000                     6400            -1.5725715625         0.80848501953125         0.80848501953125         1.24846196539826         2.62028922278083         5.93882297437405         5.71494114968576
2.18362068965517                    80000                     6400         -1.5687435546875           0.804756234375           0.804756234375          1.2857526859121         2.96749437216653         6.13072507788427         6.47988210749812
2.18620689655172                    80000                     6400            -1.5646483125               0.79914975               0.79914975         1.37981944532485         4.31921645922178          6.5948478592746         9.44270081085036
2.18879310344828                    80000                     6400            -1.5607464375         0.79773589453125         0.79773589453125         1.33502801149986          3.3187667089218         6.39587255627383         7.26409368444176
2.19137931034483                    80000                     6400          -1.556829921875         0.79314459765625         0.79314459765625         1.38697587287656          3.7455645494159         6.66045686996309         8.20795265915105
2.19396551724138                    80000                     6400           -1.55495634375             0.7929340625             0.7929340625          1.3708521816835         3.88049032874262         6.59857598994393         8.51366197124997
2.19655172413793                    80000                     6400           -1.55203921875           0.791055828125           0.791055828125          1.3114078067266         3.57127537285241         6.32733215609565         7.84449107761029
2.19913793103448                    80000                     6400         -1.5487659921875         0.78727119921875         0.78727119921875         1.40005079110935         4.35886562614311         6.77093633195152         9.58574673473369
2.20172413793103                    80000                     6400             -1.544231125         0.78316562890625         0.78316562890625         1.46008281286763         4.84332547198791         7.07788164490135          10.663666599532
2.20431034482759                    80000                     6400         -1.5408996640625          0.7805968359375          0.7805968359375         1.40304160353222         4.46430668480733         6.81735683802981         9.84071740780375
2.20689655172414                    80000                     6400          -1.536392421875         0.77589840234375         0.77589840234375         1.41016799981952         4.79815035567853          6.8680714949593         10.5890214746009
2.20948275862069                    80000                     6400         -1.5315690390625         0.76634721484375         0.76634721484375         1.51486376467403         7.55408073107621         7.39528322634287         16.6906111325417
2.21206896551724                    80000                     6400         -1.5279636640625          0.7660591484375          0.7660591484375          1.4739666649582         5.81511895956029         7.21248606882989         12.8634441812342
2.21465517241379                    80000                     6400         -1.5267390390625         0.76727962109375         0.76727962109375           1.483677061904         5.97536221484125         7.27698722484289         13.2333668361441
2.21724137931034                    80000                     6400          -1.520297390625         0.75958951953125         0.75958951953125         1.49438192796676         6.26071761513775         7.34661966392305         13.8815221604606
2.2198275862069                    80000                     6400         -1.5166583046875         0.75302144140625         0.75302144140625         1.59559783196947         8.23704711674672         7.86252294485923         18.2848244186403
2.22241379310345                    80000                     6400          -1.511652484375          0.7465746796875          0.7465746796875         1.64052683377419         10.2574517370301         8.10276392800035         22.7963022224687
2.225                    80000                     6400          -1.509580296875         0.74734919921875         0.74734919921875         1.58839986323718         8.04205509014977         7.86357207293855         17.8935725755832
