T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.25                   980000                    10000        -1.46369401632653               0.67326629        0.675263900612245         1.99544553576575         48.1433968952523         10.1019430248141         108.322643014318
2.25263157894737                   980000                    10000        -1.45782817265306        0.393489151632653        0.662288100204082         2.05293488397416         1301.70010334525         10.4173081381142         2932.25075911456
2.25526315789474                   980000                    10000        -1.45416082693878        0.148835356326531        0.659355349387755         2.09875571983324         1873.93452958276         10.6747163412452         4226.21550487481
2.25789473684211                   980000                    10000        -1.44788373061224         0.64365559755102        0.644002209795918         2.14617780065033          53.117805180445         10.9414046706229         119.934412749531
2.26052631578947                   980000                    10000        -1.44022456693878       0.0229967257142857        0.619246767346939         2.24977371488467          1762.8486099703         11.4962969426095         3984.96567359075
2.26315789473684                   980000                    10000         -1.4351158477551       -0.475170571428571         0.60871138244898         2.35036852771807         719.592241608543          12.038314148894         1628.55086258776
2.26578947368421                   980000                    10000        -1.42812124244898       0.0304419412244898        0.584983127755102         2.43247383357221         1601.60296418301         12.4878388835013          3628.8951372673
2.26842105263158                   980000                    10000        -1.42509983877551       -0.290163624693878        0.594378883061224         2.24768709744274         1259.69088948885         11.5660000805557          2857.5093335247
2.27105263157895                   980000                    10000        -1.41567808653061      -0.0164065775510204        0.557682075102041         2.38789945795744         1468.65098251039         12.3160214086115         3335.38367870124
2.27368421052632                   980000                    10000         -1.4081063877551      -0.0668825144897959        0.526241214081633         2.48512559899916         1319.15356658572         12.8472044262499         2999.33863560543
2.27631578947368                   980000                    10000        -1.40375075265306       0.0971215034693878        0.520656834081633         2.40138959286703         1272.87896883919         12.4430729094386         2897.47449485764
2.27894736842105                   980000                    10000        -1.39708848530612      -0.0293942332653061        0.492336059795918         2.41395885457563         1196.50819665831         12.5371393818706         2726.77920606867
2.28157894736842                   980000                    10000        -1.38979341469388       0.0306421895918367        0.471977316530612         2.43252301223413         1114.46060516409         12.6627478569478         2542.72985441385
2.28421052631579                   980000                    10000        -1.38266499632653      -0.0372936271428571        0.438206064285714         2.41559060215713         993.935187217535           12.60362835069         2270.35721711795
2.28684210526316                   980000                    10000        -1.37694468285714        0.141010390612245        0.421522089387755         2.39903711994784          848.13980604035         12.5461168319732          1939.5618196028
2.28947368421053                   980000                    10000        -1.37150244612245      -0.0221758297959184        0.412039962040816         2.38105844565066         891.800816616294         12.4807696503669         2041.75450120046
2.29210526315789                   980000                    10000        -1.36034973387755       0.0852427516326531        0.348419136122449         2.17508494455974         647.992344311926         11.4273449960232         1485.26666288339
2.29473684210526                   980000                    10000        -1.35813226285714      -0.0172442014285714        0.350726990816327         2.16042284102178         689.431175173084         11.3763917004675          1582.0631177656
2.29736842105263                   980000                    10000        -1.35329239183673      -0.0861426442857143        0.343862806734694         2.11998678054902         630.217009876091         11.1890817525834         1447.84065689955
2.3                   980000                    10000        -1.34828434938776       0.0187961265306122        0.330378392244898         2.09945539500177          615.44652674293         11.1061190395594         1415.52701150874
