T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.2                   980000                     3600        -1.54567563492064        0.783361832199547        0.783361832199546         1.43161220568821         4.92823761860873         6.92900307553096         10.8421227609392
2.20263157894737                   980000                     3600        -1.54358708049887        0.783283422335601        0.783283422335601         1.40767927990403         4.46338528503051         6.82947690750058          9.8311933778172
2.20526315789474                   980000                     3600        -1.53884021315193        0.777590892290249        0.777591841269841         1.43960702757148         5.39966541390365         7.00107615976387         11.9076832022402
2.20789473684211                   980000                     3600        -1.53475933106576        0.772418931972789        0.772418931972789         1.47913231481565         6.60797066039662         7.21047297906751         14.5897036422968
2.21052631578947                   980000                     3600        -1.53035046598639         0.76638935260771        0.766552910430839         1.53993474011957         8.85972624697717         7.52477806529341         19.5846580196338
2.21315789473684                   980000                     3600        -1.52656579365079       -0.311738114512472        0.763570293650794         1.54764057970486         798.162616200502         7.58044859317338         1766.45989532795
2.21578947368421                   980000                     3600        -1.52367532879819        -0.76251202154195         0.76251202154195         1.52540180065459         6.70417901313238          7.4893002922388         14.8550492869933
2.21842105263158                   980000                     3600        -1.51967307482993       -0.757712168367347        0.757712168367347         1.57535819553366         7.88694418836645          7.7529551682673         17.4965630284024
2.22105263157895                   980000                     3600        -1.51502273129252       -0.441148900226757        0.751852641723356         1.58275095954366         609.338283182917         7.80782886092448         1353.37239738521
2.22368421052632                   980000                     3600        -1.51012986621315        0.257224615079365        0.742170925736961         1.67447339805957           799.1554774434         8.27988828289116         1777.06941694651
2.22631578947368                   980000                     3600        -1.50645024943311       -0.711984130385488        0.741168111111111         1.64582151660663          79.561340172821         8.15748471315536         177.128667858438
2.22894736842105                   980000                     3600        -1.50200073469388        0.149743318027211        0.736422371315193         1.66291100618488         850.623187881403          8.2616850556516         1895.99431614618
2.23157894736842                   980000                     3600        -1.49753805555556          0.7306134138322        0.730615157596372         1.70114609295465         12.1492457508262         8.47161329659323          27.112001043949
2.23421052631579                   980000                     3600        -1.49282428798186       -0.206316675170068          0.7220123361678         1.75981977768976          787.00887628022         8.78448653447752         1758.34351568923
2.23684210526316                   980000                     3600        -1.48902601587302        0.304654718820862        0.717675624716553         1.77038941302735         696.947376451733          8.8580772223841         1558.96123679993
2.23947368421053                   980000                     3600        -1.48296897619048       0.0239532074829932        0.709156159863946         1.79257204228734         823.705423222696         8.99018327975439         1844.66661884872
2.24210526315789                   980000                     3600        -1.47888773469388        0.245330347505669        0.703852032312925         1.83729734263729         716.296521409482         9.23615990449985         1606.01220063389
2.24473684210526                   980000                     3600        -1.47397074603175         0.19066664739229        0.694723444444444         1.88700798843595         737.193607708697         9.50833791868347         1654.80565098821
2.24736842105263                   980000                     3600        -1.46900505668934        0.440338367346939        0.688913900226757         1.88165428592652         470.900662451666         9.50360510522707         1058.28727824664
2.25                   980000                     3600         -1.4634276984127        0.120598891156463         0.67579206462585          1.9776255521583         735.249674200582         10.0117293578014         1654.31176695131
