T             MC_cycles-ac                  N_spins                    <E>/N                    <M>/N                  <|M|>/N                       Cv                       Xi                     varE                     varM
2.225                    80000                     6400         -1.5078644140625        -0.73462039453125         0.73462039453125         1.77901615989013         23.7673439186252         8.80724187655607         52.8823402189411
2.22758620689655                    80000                     6400             -1.504088375        -0.73646774609375         0.73646774609375         1.70358115418483         15.1764319020001         8.45340871509863         33.8068103748001
2.2301724137931                    80000                     6400          -1.498738578125        -0.72565619921875         0.72565619921875         1.73848621326221         16.1855551048922         8.64665497756097         36.0965784968587
2.23275862068965                    80000                     6400           -1.49648540625        -0.73362671484375         0.73362671484375         1.62623179183225         8.83759461413363         8.10710871194257         19.7322155608673
2.23534482758621                    80000                     6400         -1.4928145390625         -0.7300942734375          0.7300942734375         1.69398304411743         9.45417383844614         8.46443772339262         21.1333385888714
2.23793103448276                    80000                     6400            -1.4901395625        -0.72621807421875         0.72621807421875         1.64931898736221         9.64497460019625          8.2603425302729         21.5847879845771
2.24051724137931                    80000                     6400         -1.4838375546875        -0.71707812109375         0.71707812109375         1.64593474749442         10.5730609610309         8.26245665748371         23.6891253773443
2.24310344827586                    80000                     6400          -1.476371609375        -0.69792051171875         0.69792051171875         1.86470630511527         20.2046609528184         9.38229416392511         45.3211446545116
2.24568965517241                    80000                     6400         -1.4682648828125          -0.646927953125          0.6566891484375         2.21613793807822         112.085848441116         11.1762540511647         251.710030335436
2.24827586206897                    80000                     6400           -1.46564221875         0.67717086328125         0.67717086328125         2.05909504324503         31.7209696323311         10.4081990399957         71.3174903457926
2.25086206896552                    80000                     6400            -1.4647001875         0.68879722265625         0.68879722265625         1.82545059235554         14.4566778978153         9.24842646977399         32.5399879234447
2.25344827586207                    80000                     6400          -1.457426671875         0.66843076171875         0.66843076171875         2.00963496552884         26.7482407907346         10.2049848996126         60.2757770922245
2.25603448275862                    80000                     6400          -1.447015484375         0.60658926953125         0.61093345703125         2.42737362684095         117.200289021386         12.3545831279992         264.407893421523
2.25862068965517                    80000                     6400         -1.4395379453125           0.496213484375          0.6093124765625          2.1410685273268         411.748886419716         10.9223772287322         929.984553810049
2.26120689655172                    80000                     6400            -1.4357675625          -0.561947484375          0.6020272421875         2.29729903328789         207.953983196023          11.746220050978         470.226980968248
2.26379310344828                    80000                     6400         -1.4378784765625          -0.635348578125           0.635348578125         2.05556601764076         37.3856004911713         10.5342808913975         84.6332645601861
2.26637931034483                    80000                     6400         -1.4327762421875         -0.6309231484375          0.6309231484375          1.9651525094301         29.4971708295543         10.0939570863778         66.8517776818087
2.26896551724138                    80000                     6400           -1.43082765625          -0.630117265625          0.6301172734375         2.05732072306481         32.9043539623926         10.5915078423428         74.6588445077735
2.27155172413793                    80000                     6400         -1.4157264765625         0.00936851953125         0.55623298828125         2.41041428037939         959.308756703428         12.4376105022943         2179.11946027029
2.27413793103448                    80000                     6400         -1.4081377734375          0.5348676171875          0.5385315703125         2.43448110761208         101.854197353003         12.5904140495253         231.630493635537
2.27672413793103                    80000                     6400           -1.39831890625         0.44971562109375         0.49353680078125         2.42738130829338         228.722755676853         12.5822649873444         520.738618743594
2.27931034482759                    80000                     6400         -1.3975053671875                0.4657485          0.5090002890625         2.37043820481424           214.7000299465         12.3150324718864          489.36799929185
2.28189655172414                    80000                     6400          -1.397896578125         0.51749753515625         0.54316838671875         2.27692002783038         143.576078841692         11.8560406950628         327.625759218929
2.28448275862069                    80000                     6400          -1.392052140625        -0.03895286328125         0.53078796484375         2.21628560315914          856.89694432232         11.5664875506726         1957.56629521909
2.28706896551724                    80000                     6400          -1.381588234375          -0.274556078125           0.471650734375         2.32517853222856          517.14691624546         12.1622751990519         1182.75066275794
2.28965517241379                    80000                     6400            -1.3695978125         -0.1434437578125             0.4254985625         2.06117238995587         542.922288750198         10.8057391443755         1243.10482665562
2.29224137931034                    80000                     6400         -1.3644542578125         0.14507248046875         0.38817179296875         2.25400020283267         484.056234596252         11.8433522652229         1109.57373085469
2.2948275862069                    80000                     6400          -1.352030578125         0.10538262109375         0.34155735546875         2.19757293287729         407.586564606684         11.5729325283621         935.340892226719
2.29741379310345                    80000                     6400           -1.35883546875          0.2650304453125            0.40238059375         2.23866837608017         374.192201421601         11.8159382485924         859.674324817731
2.3                    80000                     6400         -1.3492320390625              0.204380625          0.3558969453125         2.14750201637823          344.72058786712         11.3602856666408         792.857352094375
