T        MC_cycles-ac             N_spins      accepted flips               <E>/N             <|M|>/N
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  51                  -2                   1
1                9900                   4                  53                   0                   0
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
1                9900                   4                  55                  -2                   1
