T        MC_cycles-ac             N_spins      accepted flips               <E>/N             <|M|>/N
1                1000                   4                  17                  -2                  -1
1                1000                   4                  17                  -2                  -1
1                1000                   4                  17                  -2                  -1
1                1000                   4                  17                  -2                  -1
1                1000                   4                  17                  -2                  -1
2.4                1000                   4                   1                   0                -0.5
2.4                1000                   4                   2                  -2                  -1
2.4                1000                   4                   2                  -2                  -1
2.4                1000                   4                   2                  -2                  -1
2.4                1000                   4                   3                   0                -0.5
2.4                1000                   4                   6                  -2                  -1
2.4                1000                   4                   6                  -2                  -1
2.4                1000                   4                   6                  -2                  -1
2.4                1000                   4                   8                   0                   0
2.4                1000                   4                  12                   0                   0
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  14                  -2                  -1
2.4                1000                   4                  15                   0                -0.5
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  18                  -2                   1
2.4                1000                   4                  19                   0                 0.5
2.4                1000                   4                  21                   0                -0.5
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  22                  -2                  -1
2.4                1000                   4                  25                   0                 0.5
2.4                1000                   4                  29                   0                -0.5
2.4                1000                   4                  33                   0                -0.5
2.4                1000                   4                  36                   0                   0
2.4                1000                   4                  38                  -2                   1
2.4                1000                   4                  38                  -2                   1
2.4                1000                   4                  38                  -2                   1
2.4                1000                   4                  38                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  40                  -2                   1
2.4                1000                   4                  41                   0                 0.5
2.4                1000                   4                  45                   0                 0.5
2.4                1000                   4                  49                   0                 0.5
2.4                1000                   4                  53                   0                 0.5
2.4                1000                   4                  56                  -2                   1
2.4                1000                   4                  56                  -2                   1
2.4                1000                   4                  56                  -2                   1
2.4                1000                   4                  56                  -2                   1
2.4                1000                   4                  56                  -2                   1
2.4                1000                   4                  57                   0                 0.5
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  58                  -2                   1
2.4                1000                   4                  60                   0                   0
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  64                  -2                  -1
2.4                1000                   4                  67                   0                -0.5
2.4                1000                   4                  70                  -2                  -1
2.4                1000                   4                  70                  -2                  -1
2.4                1000                   4                  70                  -2                  -1
2.4                1000                   4                  70                  -2                  -1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  74                  -2                   1
2.4                1000                   4                  76                  -2                   1
2.4                1000                   4                  76                  -2                   1
2.4                1000                   4                  76                  -2                   1
2.4                1000                   4                  76                  -2                   1
2.4                1000                   4                  76                  -2                   1
2.4                1000                   4                  76                  -2                   1
2.4                1000                   4                  79                   0                 0.5
2.4                1000                   4                  81                   0                -0.5
2.4                1000                   4                  83                   0                 0.5
2.4                1000                   4                  87                   0                -0.5
2.4                1000                   4                  91                   0                 0.5
2.4                1000                   4                  94                  -2                   1
2.4                1000                   4                  94                  -2                   1
2.4                1000                   4                  94                  -2                   1
2.4                1000                   4                  94                  -2                   1
2.4                1000                   4                  94                  -2                   1
2.4                1000                   4                  96                   0                   0
2.4                1000                   4                 100                   0                   0
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 104                  -2                  -1
2.4                1000                   4                 107                   0                 0.5
2.4                1000                   4                 111                   0                -0.5
2.4                1000                   4                 113                   0                -0.5
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 116                  -2                   1
2.4                1000                   4                 117                   0                 0.5
2.4                1000                   4                 120                  -2                  -1
2.4                1000                   4                 120                  -2                  -1
2.4                1000                   4                 120                  -2                  -1
2.4                1000                   4                 122                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 124                  -2                  -1
2.4                1000                   4                 127                   0                 0.5
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 128                  -2                   1
2.4                1000                   4                 129                   0                 0.5
2.4                1000                   4                 133                   0                 0.5
2.4                1000                   4                 135                   0                 0.5
2.4                1000                   4                 138                  -2                   1
2.4                1000                   4                 138                  -2                   1
2.4                1000                   4                 138                  -2                   1
2.4                1000                   4                 138                  -2                   1
2.4                1000                   4                 138                  -2                   1
2.4                1000                   4                 138                  -2                   1
2.4                1000                   4                 140                  -2                   1
2.4                1000                   4                 140                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 142                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 144                  -2                   1
2.4                1000                   4                 147                   0                -0.5
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 148                  -2                  -1
2.4                1000                   4                 149                   0                -0.5
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 152                  -2                   1
2.4                1000                   4                 154                   0                   0
2.4                1000                   4                 158                   0                   0
2.4                1000                   4                 162                   0                   0
2.4                1000                   4                 165                   0                 0.5
2.4                1000                   4                 169                   0                -0.5
2.4                1000                   4                 173                   0                 0.5
2.4                1000                   4                 177                   0                 0.5
2.4                1000                   4                 180                   0                   0
2.4                1000                   4                 184                   0                   0
2.4                1000                   4                 188                   0                   0
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 190                  -2                   1
2.4                1000                   4                 193                   0                 0.5
2.4                1000                   4                 194                  -2                   1
2.4                1000                   4                 194                  -2                   1
2.4                1000                   4                 194                  -2                   1
2.4                1000                   4                 194                  -2                   1
2.4                1000                   4                 197                   0                -0.5
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 200                  -2                   1
2.4                1000                   4                 201                   0                 0.5
2.4                1000                   4                 204                   0                   0
2.4                1000                   4                 206                  -2                   1
2.4                1000                   4                 206                  -2                   1
2.4                1000                   4                 206                  -2                   1
2.4                1000                   4                 207                   0                 0.5
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 208                  -2                   1
2.4                1000                   4                 210                   0                   0
2.4                1000                   4                 214                   0                   0
2.4                1000                   4                 218                   2                   0
2.4                1000                   4                 221                   0                -0.5
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 224                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 226                  -2                   1
2.4                1000                   4                 228                   0                   0
2.4                1000                   4                 232                   0                   0
2.4                1000                   4                 234                   0                   0
2.4                1000                   4                 238                  -2                   1
2.4                1000                   4                 238                  -2                   1
2.4                1000                   4                 241                   0                -0.5
2.4                1000                   4                 242                  -2                  -1
2.4                1000                   4                 242                  -2                  -1
2.4                1000                   4                 242                  -2                  -1
2.4                1000                   4                 242                  -2                  -1
2.4                1000                   4                 245                   0                 0.5
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 246                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 248                  -2                   1
2.4                1000                   4                 251                   0                 0.5
2.4                1000                   4                 252                  -2                   1
2.4                1000                   4                 254                   0                   0
2.4                1000                   4                 258                   0                   0
2.4                1000                   4                 261                   0                 0.5
2.4                1000                   4                 264                   0                   0
2.4                1000                   4                 267                   0                 0.5
2.4                1000                   4                 270                  -2                  -1
2.4                1000                   4                 270                  -2                  -1
2.4                1000                   4                 270                  -2                  -1
2.4                1000                   4                 270                  -2                  -1
2.4                1000                   4                 270                  -2                  -1
2.4                1000                   4                 271                   0                -0.5
2.4                1000                   4                 272                   0                   0
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 274                  -2                   1
2.4                1000                   4                 278                   0                   0
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
2.4                1000                   4                 280                  -2                  -1
